titulo;autor;texto
AO PÉ DO TUMULO;Auta de Souza;"Eis o descanso eterno, o doce abrigo
Das almas tristes e despedaçadas;
Eis o repouso, enfim; e o sono amigo
Já vem cerrar-me as pálpebras cansadas.

Amarguras da terra! eu me desligo
Para sempre de vós... Almas amadas
Que soluças por mim, eu vos bendigo,
Ó almas de minh’alma abençoadas.

Quando eu d’aqui me for, anjos da guarda,
Quando vier a morte que não tarda
Roubar-me a vida para nunca mais...

Em pranto escrevam sobre a minha lousa:
""Longe da mágoa, enfim, no céu repousa
Quem sofreu muito e quem amou demais""."
PELO PASSADO;Auta de Souza;"Era um dia de Maio... Encheu-se o Templo
      De grande multidão;
Só rezavam aquellas que queriam
      A paz do coração.

Eu era desse numero: ajoelhei-me,
      Fiz o signal da Cruz...
Estava muito triste e desejava
      Conversar com Jesus.

Ao pé de seu santo Tabernaculo
      Começei a chorar...
Lembrava-me da infancia que fugira
      Para nunca voltar.

E repassei na mente atribulada,
      Assim nessa attitude,
Os sonhos liriaes e perfumosos
      De minha juventude.


Porem se o triste labio murmurava
      Sentidas orações,
Eu ouvia o soluço angustiado
      De minhas illusões.

De minhas illusões que se partiam,
      Dolentes e chorosas,
Como os anjos voando d’este mundo
      A’s plagas luminosas.

E emquanto assim aos pés do Redemptor
      Choviam meus lamentos...
Já no Templo de todo se extinguia
      A luz dos cirios bentos."
PENNAS DE GARÇA;Auta de Souza;"z
Responde-me, ó jurity,
Ao que te vou perguntar:
Por que é que o Dia sorri
E a Noite vive a chorar?

Não sabes? N’um sonho brando,
O Dia ri quando quer;
E a Noite vive chorando,
Somente porque é mulher.

Quando eu nasci, no telhado,
Uma coruja cantou...
Dizia a chorar: coitado!
Um anjo do Céo voou.

Das noites de minha terra
Douradas pelo luar,
Nenhuma dellas encerra
A graça de teu olhar.

Meus sonhos andam no mundo
Em cantos negros dispersos...
São ondas de um mar profundo...
Ai! triste de quem faz versos!

Nas noites de lua, eu canto
Para esquecer-me de ti.
Minh’alma soluçou tanto
Que o pranto já aborreci.

Fazem dois dias que penso
N’uns olhos que vi chorar...
Quem me dera ver meu lenço
Aquelle pranto enxugar!

Ó moça dos olhos puros,
Tão tristes que causam dor...
Teus olhos são mais escuros
Que os olhos do meu amor.

Meu peito é triste, isolado,
Vazio, nú de esperanças,
Como um ninho abandonado,
Uma casa sem creanças.

Se eu fosse rapaz, pequena,
E me casasse algum dia,
Só amava uma morena
Que se chamasse Maria.

O nome traz alegrias
Sem uma gotta de fel,
O coração das Marias
É todo cheio de mel.

«Mentira» — alguém me dizia —
O nome engana tambem;
Eu conheço uma Maria
Que não quer bem a ninguem.

Entanto, ela é linda e bôa,
A dona dos sonhos meus...
«Mas deixa-me ir só, á tôa,
Por este mundo de Deus.»

Mulher é coisa ruim,
Dizias esta manhã...
Só pode falar assim
Quem não tem mãe nem irmã.

De que me serve falar
Dos homens como ditos vãos,
Se eu vivo para adorar
Os olhos de meus irmãos?

Lá vai uma mãi em prantos
Atraz da filha querida...
Ah! ela não sabe quantos
Desgostos lhe guarda a vida!

Morrer pequenina ainda,
Levando as azas de um véo,
Não vale mais que ser linda
Como as estrellas do Céo?

Brancos estão meus cabellos...
Ó Dor, onde é que me levas?
Ai! noites de pesadelos,
Ai! dias cheios de trevas!

Nas noites de lua cheia,
O Céo parece sonhar...
A Lua é como a sereia
Boiando dentro do Mar.

Eu quero bem as creanças
Porque não sabem mentir;
São pombas lindas e mansas,
Passam na vida a sorrir.

Quando eu morrer, quero um manto
Como o de Nossa Senhora,
Que seja feito do pranto
Do Céo quando nasce a aurora.

Eu só adoro na terra
Da creancinha o sorriso,
Uma casinha na Serra
E um ninho no Paraiso.

Repousa lá minha fronte
Despindo da Magua o véo;
Quem mora em cima do monte
Está mais perto do Céo.

Quem dera que eu fosse lirio,
Ó minha Virgem Maria!
Ao menos, este martyrio
Durava somente um dia.

Quando eu morrer, vou assim:
Sustendo meu coração...
Saudade da terra? Sim!
Saudade da vida? Não!"
POBRE FLOR!;Auta de Souza;"Deu-m’a um dia uma antiga companheira
Do tempinho feliz de adolescente;
E os meus labios roçaram docemente
Pelas folhas da nivea feiticeira.

Como se apaga uma illusão primeira,
Um sonho estremecido e resplendente,
Eu beijei-lhe a corolla, rescendente
Inda mais que a da flor da laranjeira.

E como amava o seu formoso brilho!
Tinha-lhe quasi essa affeição sagrada
Da joven mãe ao seu primeiro filho.

Dei-lhe no seio uma pousada franca...
Mas, ai! depressa ella murchou, coitada!
Doce e misera flor, cheirosa e branca!"
POMBOS MENSAGEIROS;Auta de Souza;"Foi hontem, minha santa,
     A′ hora do sol posto:

                 (Quanta saudade, quanta,
                    Chorava no meu rosto!)

Transformados em pombos côr de neve,
Entraram-me a cantar pela janella,
A tua carta delicada e leve
E o beijo amigo que envolveste nella.


O′ que alegria para o coração
Onde a Saudade, sempre em flor, renasce!
A carta leve me pousou na mão
E o beijo amigo acarinhou-me a face.

E então, a rir, ó pomba idolatrada!
Eu transformei meu coração em ninho:
N’elle repousa a tua carta amada
E canta o beijo a aria do carinho."
NA PRIMEIRA PAGINA DA IMITAÇÃO DE CHRISTO;Auta de Souza;"Quando meu pobre coração doente,
Cheio de mágoas, desolado e aflito,
Sinto bater descompassadamente,
Abro este livro então: leio e medito.

Leio e medito nesta voz celeste
Quem vem do Além, qual mensageiro santo,
Trazer um ramo de oliveira agreste
Aos que navegam sobre o mar do pranto.

Meus pobres olhos sempre rasos d’água,
Por um instante deixam de chorar;
E nas asas da Prece a minha mágoa
Vai-se um momento para além do Mar.


E d’entro d’alma, nua de esperança,
Eu penso ouvir como n’um sonho doce
Alguém que fala numa voz tão mansa
Como se o eco de um suspiro fosse:

“Vem a mim se padeces: no meu seio
Corre a fonte serena da Alegria...
Eu sou Aquele que sorrindo veio
Dourar as trevas da Melancolia.

Eu sou um branco e pálido sorriso
Iluminando a tua solidão:
Faze de minha Cruz um Paraíso
E do meu Coração teu coração.

Faze-te humilde, humilde e pequenina,
Como as crianças, como os passarinhos...
Escuta e guarda a minha lei divina,
No sacrário ideal dos meus carinhos.

Não sabes quanto padeci no Horto,
Por ti, por teu amor, filha querida?
Eu sou o Anjo formoso do conforto,
Venho trazer o bálsamo à ferida.

Carrega a tua Cruz e vem comigo
Pela estrada da Dor e do Tormento.
Eu serei teu irmão, teu sol, o amigo
Que em lírios mudará o sofrimento.


Venho trazer a Paz... Longe da terra
A Paz habita... Ao pé do Santuário,
Ó minha filha, a doce paz se encerra
Dentro da Hóstia, dentro do Sacrário.

Felizes os que sofrem e no meu seio
Recolhem suas queixas como preces;
Volta o pesar ao Céu de onde ele veio...
Feliz, ó sim! feliz tu que padeces!”

E a mesma voz escuto, o mesmo canto,
De cada vez que o meu olhar ungido
Cai docemente n’este livro santo,
Lembrança amiga de um irmão querido.

Amo tanto o meu livro, ele é tão puro,
Consola tanto o coração aflito!
Ah! desta vida no caminho escuro
Ele será meu talismã bendito!"
QUANDO EU MORRER;Auta de Souza;"Quando eu morrer... (Quem me dera
que fosse n’um dia assim,
n’um dia de primavera
cheirando cravo e jasmim!)

... transformem meu coração
- sacrário azul de esperanças -
n’um pequenino caixão
para enterrar as crianças.

De meus olhos façam círios,
de meu sorriso um altar
- cheio de rosas e lírios,
tão doce como o luar -,

e guardem nele, entre flores,
longe, bem longe da terra,
a Virgem santa das Dores
lá da Igrejinha da Serra.


D’aquele sonho formoso
que minh’alma tanto adora,
façam o turíbulo piedoso
que incense os pés da Senhora...

E as saudades orvalhadas
- de meu amor triste enleio -
transformem nas sete espadas
de dor que Ela tem no seio!...

Se d’este repouso santo
em que meu corpo adormece
vier perturbar o encanto
o choro de quem padece:
eu quero as gotas de pranto
todas mudadas em prece...

Prece que leve, cantando,
minh’alma ao celeste ninho,
como um pássaro ruflando
as asas brancas de arminho."
O QUE SÃO ESTRELLAS;Auta de Souza;"Ai! quantas vezes eu scismo
A noite olhando as estrellas,
Como quem sonda um abysino:
Meu Deus! o que serào ellas?

E julgo que são pequenas
Almas gentis de creanças,
Voando ás plagas serenas
Como um bando de esperanças.

Caçoulas brancas, sagradas,
Cheias de amor e de encantos,
Hostias formosas, nevadas,
Eucharistia dos santos.


Sonhos de moça partidos,
Desillusões de poetas,
Raios de luz desprendidos
Das azas das borboletas.

Doces lirios transportados
Para uma encantada horta,
Sorrisos tristes, maguados.
De uns labios de noiva morta.

Mimosos, lindos novellos,
Formados da luz serena,
Que aureolava os cabellos
Tão louros da Magdalena.

Cada estrella, penso, encerra
Uma alma branca de rosa,
Que os anjos levam da terra
Para a Santa mais formosa.

Dever ser o Azul brilhante
O manto azul de Maria,
E cada estrella um diamante
Que neste manto irradia.

Ou talvez pennas dispersas
De um’aza nivea de archanjo...
Pupillas em luz immersas
Dos olhos castos de um anjo...


Parecem cirios divinos
No Azul immenso e sem véo...
Ninhos de ouro pequeninos
Dos beija-flores do céo...

E emquanto scismo respondem
Os astros, brancos arminhos:
Nós somos berços que escondem
As almas dos passarinhos."
RECUERDO;Auta de Souza;"Findava o mez de Maio envolto em preces,
O doce mez das orações formosas...
Iam com elle as encantadas messes
Dos perfumes, dos sonhos e das rosas.

Era muito a tardinha; as aves mansas
Voavam todas, em formosos pares,
Como se fossem garrulas creanças
Que andassem, rindo, a percorrer os ares!

E eu murmurei ao ver assim voando
Aquellas aves para os brandos ninhos:
«Ah! quem me dera só andar cantando,
Sempre creança, como os passarinhos!»"
REGINA CŒLI;Auta de Souza;"Teu nome santo, ó Maria,
Tem a doçura innocente,
De uma caricia macia,
De uma chimera dolente.

Nelle se embala a Esperança
N’uma meiguice dilecta,
Como no berço a creança,
Como no verso o poeta.

Do Céo teu nome nos desce
N’uma harmonia divina,
Como um cicío de prece
Nos labios de uma menina.


Teu nome é setineo laço
Prendido em formoso véo,
Qual branca nuvem no Espaço,
Qual uma estrella no Céo.

Teu nome reflecte a imagem
Da melodia serena,
Que passa rindo n’aragem
E no voejar da phalena.

Uma blandicia suave
Nelle cantando divaga,
Como no Azul uma ave,
Como no Mar uma vaga.

Teu nome, cheiroso lirio,
No niveo calice encerra
Todo o mysterio do Empyreo,
Toda a alegria da Terra.

Como um contraste do encanto,
N’este teu nome diviso
Toda a saudade do pranto
E todo o affago do riso...

Ah! todo o perfume amado,
Toda a fragrancia mimosa,
Que o colibri namorado
Bebe no seio da rosa;


Toda a pureza do Amor,
Todo o feitiço do olhar,
Orvalho a cahir na flor,
Sereno a cahir no Mar...

Tudo em teu nome palpita,
Tudo embriaga e seduz,
Como a delicia infinita
De um paraiso de luz.

E, n’um canto repassado
De lyrismo que extasia,
Teu nome vive embalado,
Teu nome santo, ó Maria!"
REGINA MARTYRUM;Auta de Souza;"Lírio do Céu, sagrada criatura,
Mãe das crianças e dos pecadores,
Alma divina como a luz e as flores
Das virgens castas a mais casta e pura;

Do Azul imenso, d’essa imensa altura
Para onde voam nossas grandes dores,
Desce os teus olhos cheios de fulgores
Sobre os meus olhos cheios de amargura!

Na dor sem termo pela negra estrada
Vou caminhando a sós, desatinada,
- Ai! pobre cega sem amparo ou guia! -

Sê tu a mão que me conduza ao porto...
Ó doce mãe da luz e do conforto,
Ilumina o terror d’esta agonia!"
RENASCIMENTO;Auta de Souza;"Manhã de rosas. Lá no ethereo manto,
O Sol derrama lucidos fulgores,
E eu vou cantando pela estrada, em quanto
Riem creanças e desbrocham flores.

Quero viver! Ha quanto tempo, quanto
Não venho ouvir na selva os trovadores!
Quero sentir este consolo santo
De quem, voltando á vida, esquece as dores.

Ouves, minh’alma? Que prazer nos ninhos!
Como é suave a voz dos passarinhos
Neste tranquillo e placido deserto!

Ah! entre os risos da Natura em festa,
Entoa o hymno da alegria honesta
Canta o Te Deum, meu coração liberto!"
RENATO;Auta de Souza;"Um menino interessante
E’ o Renato de Carminha...
Um cherubim tão galante
Cuidei que á terra não vinha.

E como lhe assenta bem
A roupinha azul que veste...
Dá-lhe os ares de quem vem
De uma paragem celeste.

Quando elle passa, tão lindo!
A’ tardinha a passear,
Todos lhe falam sorrindo
Com vontade de o beijar.

As mães o chamam filhinho!
As moças dizem: meu bem!
Mas o capêta do anjinho
Não olha para ninguem.


Como elle fica engraçado
— O pequenino taful —
Com o bonet, posto ao lado,
Todo de velludo azul.

O seu cabellito louro
A se escapar do chapéo,
Parece uma nuvem de ouro
Querendo cahir do Céo."
AO CLARÃO DA LUA;Auta de Souza;"O LIRIO
Lá nas alturas, modesta e loura,
— Do Céo immenso na face núa —
A lua branca todo o Azul doura...


A NUVEM
Ah! si eu podesse mudar-me em lua!


O PERFUME
E aquella estrella, tão pequenina
Que mal a gente consegue vel-a ,
Como scintilla, casta e divina!


A LUA
Ah! quem me dera ser uma estrella!


A NUVEM
O lirio branco, cheio de orvalho,
Invoca a lua no seu martyrio
E doce e triste treme no galho...


A ESTRELLA
Ah ! quem me dera ser como o lirio!


O CÉO
Perfume doce boia nos ares...
Virá nas azas de um vagalume?
Será da terra? Será dos mares?


O ORVALHO
Ah! quem me dera ser o perfume!


O POETA
Terno instrumento suspira ao longe
N’uma cadencia melodiosa...
Será na cella piedoso monge?


UMA CREANÇA (sonhando)
Ah! quem me dera ser uma rosa!


A NOITE
O sonho vive dentro em meu seio,
Garrulo e meigo, doce e risonho,
Cheio de luzes, de aurora cheio...


O PERFUME
Ah! quem me dera ser como o Sonho!


A MADRUGADA (ao longe)
Ouvem? As aves ja vêm cantando,
As estrellinhas tomam seu véo...
E’ tempo de irmos tambem chegando...


O CORAÇÃO
Ah! quem me dera subir ao Céo!"
REZANDO;Auta de Souza;"Roseo menino
Feito de luz,
Lirio divino,
Santo Jesus!

Meu cravo olente,
Côr de marfim,
Pobre innocente,
Branco jasmim!

Entre as palhinhas,
Pequeno amor,
Das creancinhas
Tu és a flor.

Cabello loiro,
Olhos azues...
E’s meu thesoiro,
Manso Jesus!


Estrella pura,
Santo pharol,
Flor de candura,
Raio de sol...

Dá-me a esperança
N’um teu olhar:
Loura creança
Me ensina a amar.

Sonho formoso
Cheio de luz,
Jesus piedoso,
Meu bom Jesus..

Como eu te adoro,
Pequeno assim!
Jesus, eu choro,
Tem dó de mim.

No doce encanto
De um riso teu,
Jesus tão santo,
Leva-me ao Céo!

Em ti espero,
Mostra-me a luz...
Leva-me, eu quero
Ver-te, Jesus!"
RIMAS;Auta de Souza;"Queres meus versos? São tristes,
Talvez te façam chorar...
Ó santa, tu não resistes
Às nuvens de meu penar.

Foge do frio da dor,
Procura o sol do conforto,
Ajoelha sobre o Tabor,
Não venhas rezar no Horto.

Teus olhos são lindos, lindos,
Como noites de verão;
Guardam sorrisos infindos:
Não quero vê-los, ai! não...

Cheios de pranto, pousando
Sobre o meu verso dolente...
Tem pena do fulgor brando
De teu olhar Inocente!


O pranto é que apaga o brilho
Dos olhos de quem padece:
À mãe, quando perde um filho,
No olhar o brilho fenece.

E tu, mimosa criança,
Pomba adorada e franzina,
Em cujo seio a Esperança
Canta a canção mais divina;

Por que procuras o espinho
Da dor que fere, atormenta,
Se o teu sorriso é um ninho
Que a graça eterna acalenta?

Da mágoa o triste segredo
Vens penetrar sem rebuço...
Ah! queres saber bem cedo
Quanto nos custa um soluço!

Ó anjo! foge da dor,
Procura o sol do conforto...
Ajoelha sobre o Tabor,
Não venhas rezar no Horto."
SANCTA VIRGO VIRGINUM;Auta de Souza;"O’ Santa estremecida,
Formosa e immaculada!
Estrella abençoada
Do Céo de minha vida!

Rainha casta e santa
Das virgens do Senhor,
Eterno resplendor
Que o mundo inteiro encanta.

Tu és minha alegria,
Meu unico sorriso,
O’ flor do Paraiso,
Angelica Maria!


Ai! quantas vezes, quantas!
A minha fronte inclina
Orando a ti, divina,
O’ Santa entre as mais santas!

O’ Virgem tão serena!
Tu és meu sonho doce,
Perfume que evolou-se
De um seio de Açucena!

Amada creatura,
Lança-me estremecido
O teu olhar, ungido
De immacula doçura!

O’ Arco da Alliança,
Celeste e branco lirio,
Salva-me do martyrio,
Senhora da bonança!

Envolve no teu véo
A minha triste sorte,
E mostra-me na morte
A porta de teu Céo!"
SAUDAÇÃO;Auta de Souza;"E’ chegado emfim o dia
Das harmonias do lar,
Nos rostos vê-se a alegria
De corações a saltar.
Nos labios meigo sorriso,
Vindo lá do Paraiso
Em effluvios divinaes;
Como nuvens perfumosas
Derramando sobre as rosas
Os orvalhos matinaes.

Não vês, meu irmão, que festa
Que saudosa embriaguez
Nos mandam lá da floresta
As flores por sua vez?
Parece que a natureza
Ostenta com mais belleza
As suas graças gentis...

E comnosco vem contente
Trazer-te um lindo presente
Nestes perfumes subtis.

Não ouves os periquitos
Que povoam nosso lar?
Com esses alegres gritos
Querem tambem te saudar.
E os travessos passarinhos,
Como encantados anjinhos.
A sorrir lá n’amplidão,
Vêm n’uns adejos divinos,
Nos biquinhos purpurinos
Sustendo meu coração.

Aceita-o... E’ feito de rosas,
De margaridas, jasmins;
As suas fibras mimosas
São bellas como rubins.
Recebe, pois, com carinhos
Nas azas dos passarinhos
Que cantam nesta manhã,
Como uma sincera humilia
As saudações da família
E os beijos de tua irmã..."
SAUDADE;Auta de Souza;"Ah! se soubesses quanto soffro e quanto
Longe de ti meu coração padece!
Ah! se soubesses como dóe o pranto
Que eternamente de meus olhos desce!

Ah! se soubesses!... Não perguntarias
De onde é que vem esta sombria magua
Que traz-me o peito cheio de agonias
E os tristes olhos arrasados d’agua!

Querem que a lyra de meus versos cante
Mais esperança e menos amargura,
Que falle em noites de luar errante
E não invoque a pobre noite escura.


Mas... como posso eu levar sonhando
A vida inteira n’um anceio infindo,
Se choro mesmo quando estou cantando,
Se choro mesmo quando estou sorrindo!

Ouve, ó formosa e doce e immaculada,
Visão gentil de eterna phantasia:
Minh’alma é uma saudade desfolhada
De mãe querida sobre a cova fria.

Ah! minha Mãe! Pois tu não sabes, santa,
Que Ella partiu e me deixou no berço?
Desde esse dia a minha lyra canta
Toda a saudade que lhe inspira o verso!

Depois que Ella se foi a Magua veio
Encher-me o coração de luto e abrolhos.
Eu soffro tanto longe de seu seio,
Eu soffro tanto longe de seus olhos!

O’ minha Eugenia! Estrella abençoada
Que illuminas o horror deste deserto...
De teu affecto a chamma consagrada
Lança á minh’alma como um pallio aberto.

Quando beijares teus filhinhos pensa
O que seria d’elles sem teus beijos;
E então comprehenderás a dor immensa,
A amargura cruel destes harpejos!


Junta as mãosinhas dos pequenos lirios,
Das creancinhas que tu’alma adora,
E ensina-os a rezar sobre os martyrios
E a saudade infinita de quem chora."
AO SENHOR DO BOM FIM;Auta de Souza;"Amado Senhor,
Meu doce Jesus,
Que morres de amor
Suspenso da Cruz!

Em triste amargura,
Te vendo morrer,
Meu lábio murmura:
Eu quero sofrer!

Sofrer tanto, tanto,
(Senhor, sem cessar!).
Que os olhos, de pranto,
Se arrasem n’um mar.



Tu és meu amigo,
Meu sol, minha luz!
Reparte comigo
O peso da Cruz.

Bem vês quanto choro,
Tem pena de mim!
A Ti só adoro
Senhor do Bomfim."
SIMPLES;Auta de Souza;"Eu amo as minhas lembranças,
Minhas saudades e dores,
Assim como amo as crianças,
Os passarinhos e as flores.

A criancinha que chora
É como o lírio ao nascer:
Um raio de sol implora
Para que chegue a viver.

E o raio de sol que damos
À pobre criança é o beijo...
O lábio que nós beijamos
Ressoa como um harpejo.

O pequeno passarinho
Esmola também o amparo:
Ai! guardemos o seu ninho
Como o tesouro mais caro.


As flores - no vil degredo
Da terra - vivem um dia!
Vamos levá-las bem cedo
À doce Virgem Maria.

Terão assim melhor sorte
Quando forem a murchar...
As rosas querem a morte
Que as desfolha ao pé do altar.

Ai! tudo que é fraco e triste
Precisa de amparo e luz...
E nada no mundo existe
Tão triste como uma Cruz.

Por isso, adoro as lembranças,
As amarguras e as dores,
Assim como amo as crianças,
As andorinhas e as flores."
SOLEDADE;Auta de Souza;"O’ doce morenita
De olhar magoado e triste,
Onde a Saudade existe
E o Desconsolo habita...

Faz pena ver-te assim
A’ hora do sol posto,
Annuviado o rosto,
O’ meigo seraphim!

As vezes penso e scismo
No que te faz soffrer.
E sinto que o meu ser
Quer desvendar um abysmo.

Porque soluça tanto
Um coração de pomba,
Se a noite amena tomba
Cheia de paz e encanto?


Porque teu cilio treme
Interrogando a lua?
Que grande dor é a tua?
Porque teu seio geme?

Acaso esta saudade
Que o teu olhar encerra
Será porque na terra
Chamam-te Soledade?

Será? Mas que lembrança
Foi essa, meu jasmim,
De dar um nome assim
A um’alma de creança?

A um’alma que é um sonho
Mais branco do que um véo,
Cahido lá do Céo
Neste paul medonho!"
SONETO;Auta de Souza;"Tudo o que é puro, santo e resplendente,
N’este mundo cruel de desenganos,
Toda a ventura dos primeiros annos
N’um’alma que desbrocha sorridente;

Tudo o que ainda vemos de potente
Na vastidão sem fim dos oceanos,
E da terra nos prantos soberanos
Trazidos pela aurora refulgente;

Tudo o que desce do infinito ousado:
O sol, a brisa, o orvalho prateado,
A luz do amor, do bem, das esperanças;

Tudo afinal que vem do Céo doirado
A despertar o coração maguado,
— Deus encerrou nos olhos das creanças!"
MEU SONHO;Auta de Souza;"Eu tenho um sonho que no Céo mora
Feito de luz e feito de amor,
Um sonho roseo como uma aurora,
Um sonho lindo como uma flor.

E eu vivo sempre, sempre sonhando,
O mesmo sonho de noite e dia,
O mesmo sonho suave e brando
De minha vida toda a alegria.

Quando soluço, quando minh’alma,
Cheia de angustia, fica a chorar,
O sonho amado me traz a calma
E então minh’alma põe-se a rezar.


Quando, nas noites frias de inverno,
Eu tenho medo da tempestade,
Elle, o meu sonho, consolo eterno,
Transforma as sombras em claridade.

Quando no seio, choroso e louco,
Palpita, incerto, meu coração...
O sonho doce vem, pouco a pouco,
Trazer-me a graça de uma illusão.

E eu canto e rio na luz dispersa
Deste diluvio de phantasias...
Minh’alma vôa no Azul immersa
Buscando a patria das harmonias.

Imagem doce, visão sagrada,
Chimera excelsa dos meus amores,
Perola branca, delicia amada
Balsamo puro das minhas dôres;

Elle, o meu sonho, pharol que encanta,
Guia-me á patria da salvação
Sorriso ingênuo, reliquia santa,
Do relicario do coração!"
UM SONHO;Auta de Souza;"Tudo era calmo... Junto, ao pé do altar,
Meu coração rezava docemente;
E um cirio branco, triste, a soluçar
Dizia á flor n’um murmurar dolente:

«Vê, minha irmã, aqui na solidão
Dorme Jesus, sosinho, abandonado...
Não sente palpitar um coração
Que lhe traga um sorriso abençoado.

Elle diz: vinde á mim, vós que choraes
E o vosso pranto mudarei em flores;
Eu quero recolher os vossos ais
No cofre onde descançam minhas dôres.

Falla Jesus, e o mundo não responde.
Os homens folgam nos salões ruidosos,
E aqui, dorida, nossa voz esconde
A magua funda dos que vão chorosos.»


Calou-se o cirio, e a rosa entristecida,
Entreabrindo o calice perfumado,
Murmurou, n’uma prece indefinida
De mãe que pede pelo filho amado:

«Quero o meu leito, aqui junto ao Sacrario,
Minha tumba nos braços desta Cruz;
E’ tão doce subir para o Calvario
Beijando a terra onde pisou Jesus!

E depois... Quando a luz te consumir
Cahirão minhas folhas resequidas.
Outros cirios e rosas hão de vir
Redizer nossas queixas doloridas.»

Assim fallou a rosa, e, desfolhada
Tombou, chorando, sobre a pedra fria.
Da pobre vela reduzida ao nada
O pranto apenas sobre o altar se via.

Eu acordei... Uma tristeza infinda
Lembrou do sonho a imaginaria dôr,
E, de meu leito eu escutava ainda
Gemer o cirio e soluçar a flôr.

Zirma

Foi em dezembro, no mês bendito,
No mês de festa, que ela partiu...
Desde esse tempo, do seu seio aflito
Minh’alma louca, também fugiu.

E foi tão grande minha agonia
Que quase morro de soluçar,
Quando beijei-a na boca fria
Como uma concha que sai do Mar!

Passava a noite...( lembro-me tanto!)
Noite de lua, misteriosa...
Choravam astros no etéreo manto...
Meu Deus, que noite silenciosa!

A lua mansa no Céu vogava,
Como um barquinho n’agua do rio,
E parecia que murmurava:
“No Céu formoso faz tanto frio!”


No esquife azuleo, feito a capricho,
Por entre rosas de alvura tanta,
Deitaram Zirma como no nicho
Guarda-se a imagem de alguma Santa.
 
O rosto branco da cor de gelo
Um doce lírio trazia á mente...
Na noite escura de seu cabelo,
Nem um só astro resplandecente!
 
Ninguém diria que estava morta
O lábio aberto por um sorriso,
Na terra triste, - que desconforto!
Quanta alegria - No Paraíso!
 
Qual uma virgem, pura e singela,
Que deixa o mundo para ser freira,
Toda de branco, tinha a capela
Feita de flores de laranjeira.
 
Por sobre o manto, formosa e leve,
Muito estrelado, de azul cetim,
Das mãos pequenas da cor da neve
Pendia o terço cor de marfim.
 
Subiu-me aos olhos, em doudo assomo,
O amargo pranto do coração,
Vendo-a tão linda, vestida como
Nossa Senhora da Conceição.


Os olhos negros eram dois círios
Que se extinguiram no pé do altar...
Aqueles olhos, meus dois martírios,
Quem contemplava sem soluçar!
 
Ó pobre Zirma, nívea açucena,
Camélia branca murchada na haste:
Por que fugiste da vida amena?
Por que tão cedo me abandonaste?
 
Eu precisava de teu carinho
Como de orvalho precisa a flor,
E embalde busco no meu caminho
O amparo doce de teu amor.
 
Anjo da guarda, formoso e santo,
Que me escondias nas tuas asas,
Quem é que agora me enxuga o pranto,
Cilício eterno na face em brasas!
 
Sem estes olhos que a morte cerra,
Sem o consolo de teu sorriso,
Como é que posso viver na terra,
Ó minha santa do Paraíso!"
VERSOS LIGEIROS;Auta de Souza;"Eu acho tão feiticeira
A Noemita da esquina,
Com o seu recato de freira,
Muito morena e franzina;

Que fico toda encantada
Quando na Egreja a contemplo,
Pois cuido ver uma fada,
Ajoelhada no Templo.

Doce nuvem còr de rosa
Parece que a Deus se eleva,
D’aquella bocca mimosa,
D’aquelle olhar cor de treva.


E’ sua prece que vôa,
Indefinida e tão mansa,
Como um hymno que resôa,
Como uma voz de creança.

A trança de seu cabello,
(Como ella é negra, Jesus!)
Semelha um lindo novello
Tão preto que já reluz.

Tem a boquinha vermelha
Como uma rosa entreabrindo...
E’ um favo de mel de abelha
Aquella bocca sorrindo!

Minh’alma nunca se cança
De vel-a assim, tão divina,
Sempre formosa e creança
Com o seu perfil de menina.

A ’s vezes, eu olho-a tanto,
Com tanta veneração,
Que fico muda de espanto,
Depois da contemplação.

E’ verdade que não faz
Mal nenhum fital-a assim...
Meu Deus! si eu fosse rapaz
O que diriam de mim?!"
VERSOS Á INAH;Auta de Souza;"Passaste rindo... E o teu perfil modesto,
Cheio de graça e cheio de inocência,
À doce luz daquele riso honesto,
Tinha de um sonho a doce transparência.

Teus lindos olhos castos e sagrados,
Ingênuos como os olhos das crianças,
Pareciam dois céus imaculados,
Tão azuis como as minhas esperanças.

Desmanchou-se-te a trança cor de ouro
Enquanto assim passavas rindo, rindo...
E eu murmurei, ó meu gentil tesouro,
Fitando os olhos nesse olhar tão lindo:


“Ó tranças cor da alegria,
Olhar que um sorriso fez:
Olhos de Santa Luzia,
Cabelos de Santa Ignez!

Dourai, dourai meus abrolhos,
Ó tranças que o vento leva...
Olhos, ficai nos meus olhos,
Que eles são feitos de treva.

Cabelos cheios de luz,
Não fujam, que eu vou chorar...
Ai! lindos olhos azuis,
Descansem no meu olhar.

Mas teus cabelos voaram
Teus olhos...não mais os vi:
Os olhos que me fitaram,
As tranças por que morri...

Ó tranças cor da alegria,
Dourai, dourai meus abrolhos...
Olhos que a graça alumia,
Vinde morar nos meus olhos..."
